id,lread,lwrite,scall,sread,swrite,fork,exec,rchar,wchar,runqsz,freemem,freeswap,usr,workload_type,user_type,system_state,io_pressure,process_pressure,memory_pressure,cpu_pressure,read_write_ratio,swap_pressure,sys_activity_ratio
1683,8.035681452,5.19059463,1396.907916,119,68,2.6,5.2,22722500,2098500,2,2517,1015792,90,cpu_heavy,researcher,high,4768316625,13.52,0.000794281,457,1.5,403.4122319,15.06593407
5892,9.763485497,1.62932888,2134.326289,113,84,1.59,1.99,1665600,2512600,3.5,128,1105893,90,mixed,admin,high,418498656,3.1641,0.027131783,472.8888889,3,8572.813953,23.38461538
2447,5.3139595,1.724761572,2370.492725,226,178,2.4,0.8,13158800,15604800,2.8,189,1124510,84,mixed,admin,medium,20534044224,1.92,0.014736842,631.0526316,1.666666667,5918.473684,28.21176471
6484,12.64511253,5.130409669,3612.752057,395,241,7.19,6.79,54868100,39787400,1,125,1076163,57,io_heavy,researcher,low,2.18306E+11,48.8201,0.007936508,1803,2.6,8540.97619,62.17241379
5822,0.286609758,-0.629800151,1132.148843,86,88,0.2,0.2,4597400,7432300,3,310,1711723,94,mixed,admin,high,3416925602,0.04,0.009646302,286.5,0,5503.932476,12.06315789
990,0.028689233,-0.232246697,1802.009725,100,66,0.4,1.8,10907100,2695600,1,176,1009816,91,mixed,admin,high,2940117876,0.72,0.005649718,887,0,5705.175141,19.2826087
5540,73.01634929,34.96896141,3635.573971,252,166,0.4,0.4,22836200,8660200,1,422,978666,87,mixed,admin,medium,19776605924,0.16,0.002364066,1811.5,2,2313.631206,41.17045455
7444,11.84107371,1.432877058,1570.829916,140,128,1.4,1.4,16748400,7973100,1.5,456,1074590,91,mixed,admin,high,13353666804,1.96,0.003282276,621.6,5.5,2351.400438,16.89130435
5989,31.46411513,18.11478051,2969.30772,183,102,1,1,17312400,5547700,2.8,5375,1416432,83,mixed,admin,medium,9604400148,1,0.000520833,792.6315789,1.631578947,263.4732143,35.85714286
4854,3.158862861,0.913480126,1124.291462,190,113,0.8,0.8,2284500,12332700,1.6,129,1725212,91,mixed,admin,high,2817405315,0.64,0.012307692,425,3,13270.86154,12.01086957
8026,4.853821712,-0.626042953,2879.32313,102,83,0.2,0.2,7051600,405500,2.2,649,1412344,92,mixed,admin,high,285942380,0.04,0.003384615,899.0625,5,2172.836923,30.93548387
498,5.796894169,3.087927604,2128.739092,175,101,0.6,0.6,2777500,6394900,,1902,1547744,95,mixed,admin,critical,1776183475,0.36,0.001156069,671.25,1.5,813.3179191,22.375
5255,0.127470756,0.419160433,1979.943661,72,75,0.2,0.2,10475700,1934200,1,1264,1056591,97,mixed,admin,critical,2026209894,0.04,0.000790514,978,1,835.2498024,19.95918367
3136,2.472716932,1.403935532,1118.748437,107,68,0.4,0.2,3631800,2928600,1,663,1069317,96,mixed,admin,critical,1063608948,0.08,0.001506024,558.5,1,1610.417169,11.51546392
6135,3.143992282,2.080671509,1304.077794,119,89,0.4,1.8,5000000,4111800,4,189,1029926,91,mixed,admin,high,2055900000,0.72,0.021052632,262.8,1.333333333,5420.663158,14.2826087
7728,7.275769045,-0.387644754,4245.236927,620,576,5.36,2.38,41766400,28731500,1.4,201,1064038,77,io_heavy,researcher,low,1.20001E+11,12.7568,0.006930693,1771.666667,9,5267.514851,54.51282051
1909,6.725991305,4.840344652,2396.451701,210,101,0.8,0.8,3481000,2058300,1.2,138,1111253,87,mixed,admin,medium,716494230,0.64,0.008633094,1079.090909,1.6,7994.625899,26.97727273
4840,1.302474691,-0.342311703,1661.969801,85,55,0.8,0.8,24730000,2166900,1.6,494,1754752,92,mixed,admin,high,5358743700,0.64,0.003232323,633.0769231,2,3544.953535,17.69892473
3137,18.0153759,12.52365668,1853.094381,156,92,4.41,13.23,39601400,2485400,1,134,1108471,78,io_heavy,researcher,low,9842531956,58.3443,0.007407407,925.5,1.214285714,8210.896296,23.43037975
6345,3.033889753,0.147177259,5624.075707,342,252,2.4,0.8,26307500,5066000,2.4,168,1437877,85,mixed,admin,medium,13327379500,1.92,0.014201183,1650,3,8508.147929,65.23255814
7214,19.56572743,13.27886348,5188.216032,508,390,7.4,5.4,52117900,34201700,1.3,1142,1014674,69,io_heavy,researcher,low,1.78252E+11,39.96,0.001137358,2258.26087,1.428571429,887.7287839,74.2
4166,55.84706462,52.02806014,7388.209424,2503,2485,0.8,0.6,3971700,6061300,3.4,153,971222,83,mixed,admin,medium,2407366521,0.48,0.022077922,1685.909091,1.037735849,6306.636364,88.30952381
6655,1.418350511,1.401162511,734.6833263,132,78,0.6,2.4,30159100,5326900,3.8,2603,1727674,94,mixed,student,high,16065450979,1.44,0.001459293,159.1666667,1,663.469278,8.042105263
6560,3.496050474,-0.087974521,313.0419355,43,38,0.4,1.4,84500,1023200,2,6381,1711666,97,mixed,admin,critical,8646040,0.56,0.000313381,102,2,268.202131,3.12244898
4621,20.51593551,1.101896708,5711.296794,525,452,8.6,2.4,32902600,2024500,4.4,3792,1346574,74,cpu_heavy,researcher,low,6661131370,20.64,0.001160032,1055.37037,10.5,355.015555,75.98666667
6106,2.134145645,-0.524513542,3883.775225,259,222,0.6,1.4,21872200,31275300,1,384,1002692,82,io_heavy,student,medium,68405961666,0.84,0.002597403,1924,1,2604.394805,46.36144578
932,9.007337521,0.008434462,1669.864782,259,206,1.6,8,3480500,3092300,3,136,1688477,86,cpu_heavy,researcher,medium,1076275015,12.8,0.02189781,415,7,12324.64964,19.08045977
7772,9.781936913,4.090880279,4377.968921,400,191,5,6.4,29879500,25001900,1,153,1122323,71,io_heavy,researcher,low,74704427105,32,0.006493506,2191,2,7287.811688,60.86111111
4853,3.56664519,1.198226175,947.7085648,101,65,0.8,3.79,419000,1632700,1.3,211,1022715,96,mixed,researcher,critical,68410130,3.032,0.006132075,400.8695652,1,4824.127358,9.505154639
2439,0.533939374,1.726335523,291.2835768,27,24,0.2,0.2,1346700,677400,1.6,7402,1865584,97,mixed,admin,critical,91225458,0.04,0.000216129,85,0.5,252.0037823,2.255102041
4896,30.98949484,17.71583525,5960.814581,381,184,3.4,9.4,16737900,3043600,5,8046,1373474,73,cpu_heavy,researcher,low,5094347244,31.96,0.00062135,993.1666667,1.631578947,170.6814962,80.52702703
4789,25.76948799,-0.766074105,4263.65189,653,620,4.2,1.2,53599500,31726900,4.4,141,1072970,75,io_heavy,researcher,low,1.70055E+11,5.04,0.030985915,786.4814815,28,7556.126761,55.88157895
4825,8.933149587,0.958540024,4423.12996,471,342,4,1,21047100,6494100,1.2,133,1099586,78,mixed,researcher,low,13668197211,4,0.008955224,1997.272727,3,8205.865672,55.62025316
3129,2.077555642,1.227488173,261.2597421,36,21,0.2,0.2,18963300,1019600,,7716,1882168,97,mixed,admin,critical,1933498068,0.04,0.000181418,117.5,1,243.8989245,2.87755102
3016,2.108029129,-0.352470674,760.4460048,81,39,1.6,7,5370500,977400,,,1763118,95,cpu_heavy,researcher,critical,524912670,11.2,0.000764818,293.4615385,1,842.790631,7.947916667
188,1.922286017,1.137927447,2692.011764,143,94,0.2,0.2,30421500,1927400,3,690,1757880,81,mixed,admin,low,5863439910,0.04,0.004341534,668.75,1,2543.965268,32.62195122
1410,4.732342113,4.758480958,1520.403887,79,57,0.2,0.2,203200,2623300,2,1090,1016978,95,mixed,admin,critical,53305456,0.04,0.001833181,510.6666667,1,932.152154,15.95833333
5453,4.818929276,1.768167605,415.3265986,47,13,2.4,2.4,11432500,2326800,1,11591,1886331,87,mixed,researcher,medium,2660114100,5.76,8.63E-05,214,1.5,162.7269669,4.863636364
7985,34.25414688,46.12879151,1255.349934,87,89,0.6,2.2,11170400,7459800,1,616,1073293,92,mixed,admin,high,8332894992,1.32,0.001620746,655,0.708333333,1739.534846,14.08602151
1890,4.984578329,-0.781753871,1447.558841,78,104,1.4,1.2,9925600,6286500,3.5,701,1059029,88,mixed,admin,medium,6239728440,1.68,0.004985755,328.2222222,5,1508.588319,16.59550562
1418,27.28660837,37.29838549,757.804508,20,23,0.2,0.2,136000,805600,,4623,1828408,97,mixed,admin,critical,10956160,0.04,0.000216263,378,0.710526316,395.416955,7.714285714
2893,2.819735468,0.791138881,733.1629551,53,30,0.8,1,11319200,4019100,2.4,2296,1698589,95,mixed,admin,critical,4549299672,0.8,0.001044841,200.8823529,2,739.4814976,7.114583333
2331,16.68631493,12.86887702,4359.856953,444,251,3.6,4.2,29768500,5870100,3.2,337,1136794,79,cpu_heavy,researcher,low,17474407185,15.12,0.009467456,1037.142857,1.133333333,3363.295858,54.45
5768,11.91473161,0.023793487,4590.420525,679,576,10.8,4.4,32223200,5085200,1,408,1027626,64,cpu_heavy,researcher,low,16386141664,47.52,0.002444988,2317.5,12,2512.533007,71.30769231
6298,20.7899143,15.8331809,1797.977225,346,302,0.8,0.6,80750900,79610200,116,77,23,0,idle_light,student,low,6.4286E+11,0.48,1.487179487,15.70940171,1.222222222,0.294871795,1838
6009,3.216539013,-0.836575575,313.9756405,28,18,2,2,5180000,2078700,1,8092,1868448,91,mixed,admin,high,1076766600,4,0.000123564,170,2,230.8721117,3.695652174
2660,0.590361087,0.414165267,1286.55003,67,78,0.2,0.2,552900,3127100,1,230,1046680,96,mixed,admin,critical,172897359,0.04,0.004329004,645,0,4531.082251,13.29896907
6742,276.5805429,286.1608429,3899.918625,422,251,4.2,2.8,59470800,10336500,7.6,2633,1335160,78,io_heavy,researcher,low,61471992420,11.76,0.002885345,461.2790698,0.968531469,506.8944571,50.21518987
7300,9.196724869,1.155859142,3256.154515,193,145,1.8,3.2,4148000,10265200,1,1182,1111248,85,mixed,researcher,medium,4258004960,5.76,0.000845309,1638,4,939.3474218,38.09302326
7187,14.79616502,26.39955267,381.8706128,65,43,0.6,0.6,351600,537600,2,389,1717520,96,mixed,admin,critical,18902016,0.36,0.005128205,136,0.62962963,4403.897436,4.206185567
6361,1.958617916,0.985943498,3967.429578,422,225,0.6,0.4,14289400,4626200,1.5,607,1095648,84,mixed,admin,medium,6610562228,0.24,0.002467105,1594,1,1802.052632,46.88235294
441,15.40982701,4.905966686,3068.359148,283,157,2,2.2,60046600,12256500,1.4,209,989965,81,io_heavy,student,low,73596115290,4.4,0.006666667,1257.916667,3,4714.119048,36.81707317
5198,5.640507303,4.623098104,789.8355489,61,51,0.2,0.2,319500,1572800,1.2,1606,1081952,96,mixed,admin,critical,50250960,0.04,0.000746733,357.7272727,1,673.2744244,8.113402062
3004,17.01430615,12.50794698,3367.913733,190,130,2.2,4,20720500,13714700,1,427,987661,84,cpu_heavy,researcher,medium,28417544135,8.8,0.002336449,1683.5,1.153846154,2307.619159,39.61176471
4107,75.68602089,84.53453379,4361.349449,281,203,3.6,3.2,20325900,3416000,5.4,292,1523802,83,cpu_heavy,researcher,medium,6943327440,11.52,0.018430034,677.34375,0.88372093,5200.68942,51.60714286
4211,6.72646502,-0.119696434,3826.100096,270,255,7.41,21.44,12182900,11009400,1,302,1093433,72,cpu_heavy,researcher,low,13412641926,158.8704,0.00330033,1913,7,3608.689769,52.4109589
7490,3.862806699,1.324937607,2090.918415,162,105,0.6,2,20418400,2775000,,2011,1098920,92,mixed,admin,high,5666106000,1.2,0.00084493,762.2222222,1.5,546.1829026,22.12903226
7217,27.36893689,3.911351222,5353.450263,351,330,2.2,1.4,41677000,75659000,4.8,402,1006272,68,io_heavy,student,low,3.15324E+11,3.08,0.01191067,927.5862069,5.6,2496.952854,77.97101449
6081,25.65251579,35.17318422,3502.091783,162,101,0.2,0.2,4311700,2118500,3.2,180,1714208,92,mixed,admin,high,913433645,0.04,0.017679558,818.0952381,0.648648649,9470.762431,36.94623656
2678,7.330236551,6.355789965,5957.128537,392,257,2.4,9,42270500,17664200,3.2,1665,1413926,76,io_heavy,researcher,low,74667456610,21.6,0.001920768,1425.714286,1.285714286,848.695078,77.76623377
3025,11.00484355,2.660294894,1544.531924,86,109,0.8,1,5196200,840200,4,2118,1347805,95,mixed,admin,critical,436584724,0.8,0.001887683,304.6,4.333333333,636.0571024,15.86458333
4404,12.37197748,2.523757509,2277.507134,104,62,1.8,2.2,4810700,3856800,2.8,1217,1544565,89,mixed,admin,medium,1855390776,3.96,0.002298851,604.2105263,3,1268.115764,25.51111111
2028,2.322049892,0.31160928,2674.585145,196,151,1.2,0.6,19879000,3128800,2.6,2347,1699754,90,mixed,admin,high,6219741520,0.72,0.001107325,737.5,1,723.9156729,29.17582418
6150,20.27487969,6.708280796,4291.103204,276,206,2.8,3.2,21097700,5535600,1,280,978371,81,cpu_heavy,researcher,low,11678842812,8.96,0.003558719,2105.5,2.857142857,3481.747331,51.35365854
310,13.78424508,20.72999337,605.8019358,65,60,0.4,1.2,453100,3679100,3.4,992,1716653,93,mixed,admin,high,166700021,0.48,0.003423968,140,0.636363636,1728.75428,6.553191489
3699,21.99571855,9.784832725,2952.440183,445,208,6.21,7.21,65408600,42981000,1.6,1526,1037688,75,io_heavy,researcher,low,2.81133E+11,44.7741,0.001047806,1171.923077,1.909090909,679.5599214,40.09210526
1286,1.579473293,1.951032604,734.4249441,101,94,1.8,0.6,6625200,2980900,1.4,7267,1864941,95,mixed,admin,critical,1974905868,1.08,0.000192625,302.5,1.5,256.596175,7.5625
7003,1.762687914,-0.064765735,224.2542243,17,18,0.6,1.4,44500,229000,1,7560,1873974,96,mixed,admin,critical,1019050,0.84,0.000132258,125.5,1,247.8473747,2.587628866
3644,2.96264422,1.011532754,972.8099021,86,108,0.6,1.6,5094600,13129600,2.8,940,1540130,94,mixed,admin,high,6689006016,0.96,0.002975558,263.6842105,1.5,1636.695005,10.54736842
4639,6.847346228,1.561487883,342.6962542,40,31,0.2,0.2,6618400,2660500,2,,1819768,97,mixed,admin,critical,1760825320,0.04,0.000593648,111,4.5,540.1507866,3.397959184
3475,0.234889291,1.503839405,92.08988269,14,16,0.2,0.2,700700,836300,1,8496,1866056,98,mixed,admin,critical,58599541,0.04,0.000117689,80,0.5,219.6135107,1.616161616
7342,47.43958515,26.11782777,3625.350715,297,224,2.4,9.6,26855800,14944300,6.2,334,1315598,75,io_heavy,researcher,low,40134113194,23.04,0.018507463,501.9444444,1.678571429,3927.158209,47.55263158
4066,0.324668661,1.70325908,5960.485724,209,197,1.2,3.2,16447000,10842600,3,152,1447282,77,mixed,admin,low,17832824220,3.84,0.019607843,1487.5,0.5,9459.359477,76.28205128
1105,8.182515264,-0.45423594,2707.411565,296,246,4.99,2.2,17707600,1734900,5.6,306,1712469,82,cpu_heavy,researcher,medium,3072091524,10.978,0.018241042,415.3030303,7,5578.074919,33.02409639
4788,98.30569653,45.4748031,5513.843978,904,164,3.39,4.39,220463600,7791500,452,77,23,0,io_heavy,researcher,low,1.71774E+11,14.8821,5.794871795,12.06843267,2.106382979,0.294871795,5467
4319,1.164856479,-0.46655281,267.2928667,44,28,0.6,0.6,12778700,1792500,1.4,950,1762378,95,mixed,admin,critical,2290581975,0.36,0.001472135,135,1,1853.184017,3.375
208,13.54824865,10.97746934,1134.20338,85,46,0.6,3,2366000,1542900,2.2,4908,1673408,95,mixed,admin,critical,365050140,1.8,0.000448156,341.25,1.083333333,340.8857201,11.375
4657,13.66355451,0.059479003,3529.241252,235,175,10.8,32,20154900,2704800,1,143,1077171,67,cpu_heavy,researcher,low,5451497352,345.6,0.006944444,1766,7,7480.354167,51.94117647
8027,4.781461316,1.519694094,1776.504752,176,39,0.4,0.6,5307800,3528900,1.4,,1826608,95,mixed,admin,critical,1873069542,0.24,0.000204948,727.5,2,267.3997951,18.1875
2862,1.516333151,1.000334783,322.5134435,55,54,0.2,0.2,23405600,23251500,1.2,2075,1770903,90,io_heavy,student,high,54421530840,0.04,0.000578035,150.4545455,0.5,853.0361272,3.637362637
1272,9.649996657,1.154797547,2241.915989,589,174,4.19,3.79,21398100,6631700,5.8,341,1737435,80,cpu_heavy,researcher,low,14190577977,15.8801,0.016959064,327.9411765,4.5,5080.219298,27.5308642
5712,-0.105643916,0.521886097,384.8673454,78,42,0.2,0.2,32720600,20912200,2.8,4094,1824344,92,io_heavy,student,high,68425973132,0.04,0.000683761,87.36842105,0.5,445.5052503,3.569892473
3530,5.878172447,-0.599808465,1421.530053,92,71,0.6,0.6,9208300,2478500,1.2,690,1016576,92,mixed,admin,high,2282277155,0.36,0.001736614,665.4545455,7,1471.166425,15.74193548
5837,-2.032432613,0.442253638,166.613336,31,36,0.2,0.2,85400,1059300,2,1017,1761517,91,mixed,admin,high,9046422,0.04,0.001964637,76,0,1730.370334,2.47826087
4917,1.133936069,-0.326918904,176.9734396,26,25,0.2,0.2,55200,679000,1,431,1753792,98,mixed,admin,critical,3748080,0.04,0.002314815,91.5,0,4059.703704,1.848484848
7829,25.20394408,13.01067452,2620.988389,115,81,1.4,1.4,33621200,5794400,4.6,236,1303083,84,io_heavy,student,medium,19481468128,1.96,0.019409283,463.9285714,1.785714286,5498.240506,30.56470588
3640,1.488513369,-0.368702547,3378.011624,81,57,0.6,0.6,609300,5702800,1,231,1731570,92,mixed,admin,high,347471604,0.36,0.004310345,1694.5,1,7463.663793,36.44086022
1907,26.32375579,27.76079466,2772.014988,385,340,7.82,2.2,24910400,7485200,2,7525,1868382,78,cpu_heavy,researcher,low,18645932608,17.204,0.000265745,918.3333333,0.965517241,248.2569758,34.87341772
7676,47.20771019,65.05334375,2219.449559,116,80,0.2,0.2,11066300,10376000,3.2,1439,1728436,91,mixed,admin,high,11482392880,0.04,0.002222222,526.1904762,0.727272727,1200.302778,24.02173913
1499,2.092752522,1.289791104,380.3376794,26,23,0.2,0.2,379600,1009000,,165,1741878,91,mixed,admin,high,38301640,0.04,0.009638554,141.5384615,0.5,10493.24096,4
8012,47.45993424,30.64597563,1024.922134,101,86,1,1.4,1762200,2655700,1.7,241,1066601,89,mixed,admin,medium,467987454,1.4,0.007024793,390.7407407,1.566666667,4407.442149,11.72222222
5174,7.938073773,5.638169127,798.9047915,72,62,2.6,4.8,17445700,5246700,1.8,425,1802610,82,cpu_heavy,researcher,medium,9153235419,12.48,0.004225352,273.5714286,1.5,4231.478873,9.228915663
6886,10.13047377,5.622744328,5855.472794,385,230,1,0.8,21057200,16795300,4.8,1570,1330362,86,mixed,student,medium,35366199116,0.8,0.003055379,1005.172414,1.833333333,846.8249523,67.01149425
553,1.246112186,1.226306225,786.649725,217,165,0.2,0.2,14443500,12953100,2.2,2141,1763296,95,mixed,admin,critical,18708809985,0.04,0.001027077,250.3125,0,823.200747,8.34375
541,2.891746978,0.17506319,2046.24066,159,120,0.4,0.4,13355800,4878100,3.8,432,1064513,93,mixed,admin,high,6515092798,0.16,0.008775982,424.375,2,2458.459584,21.67021277
580,10.22047247,7.93771479,2661.746738,342,151,1,3,37125700,34316900,1,252,1040595,83,io_heavy,student,medium,1.27404E+11,3,0.003952569,1338.5,1.125,4113.023715,31.86904762
3287,2.647736778,-0.764472432,3658.575715,233,153,1.6,1.8,35443500,9985600,2,147,1009598,83,io_heavy,student,medium,35392461360,2.88,0.013513514,1235.666667,3,6821.608108,44.13095238
531,5.681426673,0.165908559,3979.021664,326,209,1.8,0.8,41686300,7814900,6.4,311,1316141,88,io_heavy,student,medium,32577426587,1.44,0.020512821,536.6216216,5,4218.400641,44.61797753
5267,7.165360915,0.448656787,2040.483705,156,106,1.2,1.4,6406500,3974300,1,698,1089169,87,mixed,admin,medium,2546135295,1.68,0.001430615,1033,6,1558.181688,23.47727273
5967,28.90821408,19.74463686,6148.315902,1218,991,6.19,6.59,92715900,77575200,1.3,778,1077009,66,io_heavy,researcher,low,7.19245E+11,40.7921,0.001668806,2693.478261,1.4,1382.553273,92.46268657
7832,1.79453026,-0.145561388,1467.429546,108,80,0.6,1.2,4960100,1460100,2,272,1023184,93,mixed,admin,high,724224201,0.72,0.007326007,492.6666667,1,3747.92674,15.72340426
2863,14.82377053,25.4940822,323.1164573,34,30,0.4,0.4,192600,1222400,2,713,1722112,95,mixed,admin,critical,23543424,0.16,0.00280112,117.3333333,0.615384615,2411.921569,3.666666667
900,0.128267569,0.792237594,165.9651768,41,37,0.2,0.2,25624000,25326300,2.4,4639,1827776,97,io_heavy,student,critical,64896111120,0.04,0.000517241,62.35294118,0.5,393.9172414,2.163265306
2995,129.9842307,104.5998468,3393.768278,382,217,4.8,7.2,42034100,17522500,1,1354,1006933,77,io_heavy,researcher,low,73654251725,34.56,0.000738007,1702,1.247619048,743.1239852,43.64102564
4578,50.94265867,55.06889437,2566.80252,195,145,5.61,7.01,21515100,3373700,2,187,1028593,81,cpu_heavy,researcher,low,7258549287,39.3261,0.010638298,858.6666667,0.875,5471.239362,31.41463415
6935,2.937921342,1.269950676,326.1553804,25,17,1.4,1.4,4571300,2014700,1.2,8249,1873379,93,mixed,admin,high,920979811,1.96,0.000145455,140.9090909,1,227.0762424,3.29787234
5681,10.98501401,1.872336808,5211.79284,561,498,8.4,6.4,30853200,18905700,2,643,1013078,72,io_heavy,researcher,low,58330134324,53.76,0.00310559,1723,6,1573.102484,70.80821918
4725,0.913655053,0.05823945,1487.911663,117,83,0.2,0.2,5722400,6386900,1.5,219,981977,94,mixed,admin,high,3654839656,0.04,0.006818182,592.8,1,4463.531818,15.6
3616,1.783914078,0.128553518,2594.073419,330,336,0.4,0.4,14982800,8013300,2.6,1659,1709059,85,mixed,admin,medium,12006167124,0.16,0.001566265,735.2777778,1,1029.553614,30.77906977
7465,4.252913602,0.160451174,173.5167466,9,10,0.2,0.2,1364600,497900,1.2,,1865565,99,mixed,admin,critical,67943434,0.04,0.000139893,71.81818182,1,217.4825134,1.58
836,2.249924915,0.640687518,2362.161791,57,58,2.4,2.4,6772400,3949100,2.4,691,1763923,92,mixed,researcher,high,2674488484,5.76,0.003468208,705.5882353,2,2549.021676,25.79569892
